posttyp;periodtyp;år;månad;datum;besöksmål;besökstyp;vuxen;barn;student;pensionär;medlem;rabatt;fri_vuxen;skola;skola_barn;konferens;grupp;total;belopp;intäktstyp;kommun;skolnivå;gruppkategori;betalkategori;betald;dagsrapport;notering
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Klippan;Årskurs 9;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;67;ja;;;;;;Malmö;Årskurs 9;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Övrigt;Årskurs 9;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;50;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Simrishamn;Årskurs 9;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;79;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;117;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Malmö;Årskurs 9;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Hässleholm;Årskurs 9;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Övrigt;Årskurs 9;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Helsingborg;Årskurs 9;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Malmö;Årskurs 9;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;94;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;110;ja;;;;;;Malmö;Årskurs 9;;nej;;;
skolbesök;månad;2020;Nov;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2020;Nov;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Burlöv;Årskurs 9;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Malmö;Årskurs 9;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2022;Feb;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Örkelljunga;Årskurs 9;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;58;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;41;ja;;;;;;Vellinge;Årskurs 9;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;123;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;37;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;43;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;100;ja;;;;;;Trelleborg;Årskurs 9;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;52;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;96;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;255;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;83;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;98;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Kävlinge;Årskurs 9;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;60;ja;;;;;;Landskrona;Årskurs 9;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Staffanstorp;Årskurs 9;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Skurup;Årskurs 9;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Trelleborg;Årskurs 9;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Simrishamn;Årskurs 9;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;152;ja;;;;;;Kävlinge;Årskurs 9;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;87;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;58;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;307;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Staffanstorp;Årskurs 9;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;86;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Staffanstorp;Årskurs 9;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;21;ja;;;;;;Staffanstorp;Årskurs 9;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;86;ja;;;;;;Trelleborg;Årskurs 9;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Övrigt;Årskurs 9;;nej;;;
skolbesök;månad;2025;Aug;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Kävlinge;Årskurs 9;;nej;;;
skolbesök;månad;2025;Aug;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;69;ja;;;;;;Staffanstorp;Årskurs 9;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Kävlinge;Årskurs 9;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Malmö;Årskurs 9;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Staffanstorp;Årskurs 9;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;451;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;45;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Landskrona;Årskurs 9;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Lomma;Årskurs 9;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;83;ja;;;;;;Lund;Årskurs 9;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Vellinge;Årskurs 9;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Övrigt;Årskurs 9;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;256;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Vellinge;Gymnasium;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;68;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;210;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;66;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;159;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Klippan;Gymnasium;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;157;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;156;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;49;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Hörby;Gymnasium;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;272;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;40;ja;;;;;;Simrishamn;Gymnasium;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Tomelilla;Gymnasium;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;214;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;40;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;145;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;255;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Ängelholm;Gymnasium;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;62;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;270;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Sjöbo;Gymnasium;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;94;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;43;ja;;;;;;Ystad;Gymnasium;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Burlöv;Gymnasium;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;215;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;32;ja;;;;;;Trelleborg;Gymnasium;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;111;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Mar;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Apr;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;85;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;58;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;352;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Burlöv;Gymnasium;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;218;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2020;Nov;;kulturenilund;vbesok;;;;;;;;45;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Feb;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Apr;;kulturenilund;vbesok;;;;;;;;47;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;38;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;96;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2021;Jul;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;174;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;381;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;243;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;242;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;21;ja;;;;;;Burlöv;Gymnasium;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;170;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Jan;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Feb;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;119;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;21;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;80;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;208;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Trelleborg;Gymnasium;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;60;ja;;;;;;Trelleborg;Gymnasium;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Vellinge;Gymnasium;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;96;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Vellinge;Gymnasium;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;316;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;128;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;49;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2022;Nov;;kulturenilund;vbesok;;;;;;;;218;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2022;Dec;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;87;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;41;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Klippan;Gymnasium;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;183;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;57;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;41;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;243;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;81;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;35;ja;;;;;;Trelleborg;Gymnasium;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;113;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;46;ja;;;;;;Vellinge;Gymnasium;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;300;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;127;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;173;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;45;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;57;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Eslöv;Gymnasium;;nej;;;
