år;månad;besöksmål;typ;kategori;antal
2021;maj;kulturenilund;verksamhet;vuxen;679
2021;maj;kulturenilund;verksamhet;barn;843
2021;maj;kulturenilund;verksamhet;fri-vuxen;130
2021;maj;kulturenilund;verksamhet;konferens;0
2021;maj;kulturenilund;verksamhet;medlem;658
2021;maj;kulturenilund;verksamhet;pensionär;222
2021;maj;kulturenilund;verksamhet;rabatt;21
2021;maj;kulturenilund;verksamhet;student;205
2021;maj;kulturenilund;anläggning;total;5372
2021;maj;kulturensostarp;kombinerat;total;2656
2021;maj;livetsmuseum;kombinerat;total;52
2021;maj;hokeriet;kombinerat;total;0
2021;maj;tegnermuseet;kombinerat;total;0
2021;maj;bosjokloster;kombinerat;total;20
2021;jun;kulturenilund;verksamhet;vuxen;926
2021;jun;kulturenilund;verksamhet;barn;1094
2021;jun;kulturenilund;verksamhet;fri-vuxen;315
2021;jun;kulturenilund;verksamhet;konferens;0
2021;jun;kulturenilund;verksamhet;medlem;708
2021;jun;kulturenilund;verksamhet;pensionär;399
2021;jun;kulturenilund;verksamhet;rabatt;84
2021;jun;kulturenilund;verksamhet;student;269
2021;jun;kulturenilund;anläggning;total;9376
2021;jun;kulturensostarp;kombinerat;total;2298
2021;jun;livetsmuseum;kombinerat;total;292
2021;jun;hokeriet;kombinerat;total;0
2021;jun;tegnermuseet;kombinerat;total;0
2021;jun;bosjokloster;kombinerat;total;20
2021;jul;kulturenilund;verksamhet;vuxen;3751
2021;jul;kulturenilund;verksamhet;barn;3389
2021;jul;kulturenilund;verksamhet;fri-vuxen;893
2021;jul;kulturenilund;verksamhet;konferens;0
2021;jul;kulturenilund;verksamhet;medlem;983
2021;jul;kulturenilund;verksamhet;pensionär;971
2021;jul;kulturenilund;verksamhet;rabatt;153
2021;jul;kulturenilund;verksamhet;student;516
2021;jul;kulturenilund;anläggning;total;18804
2021;jul;kulturensostarp;kombinerat;total;3906
2021;jul;livetsmuseum;kombinerat;total;13
2021;jul;hokeriet;kombinerat;total;557
2021;jul;tegnermuseet;kombinerat;total;36
2021;jul;bosjokloster;kombinerat;total;20
2021;aug;kulturenilund;verksamhet;vuxen;2931
2021;aug;kulturenilund;verksamhet;barn;2509
2021;aug;kulturenilund;verksamhet;fri-vuxen;158
2021;aug;kulturenilund;verksamhet;konferens;165
2021;aug;kulturenilund;verksamhet;medlem;739
2021;aug;kulturenilund;verksamhet;pensionär;909
2021;aug;kulturenilund;verksamhet;rabatt;92
2021;aug;kulturenilund;verksamhet;student;530
2021;aug;kulturenilund;anläggning;total;16842
2021;aug;kulturensostarp;kombinerat;total;3310
2021;aug;livetsmuseum;kombinerat;total;626
2021;aug;hokeriet;kombinerat;total;836
2021;aug;tegnermuseet;kombinerat;total;46
2021;aug;bosjokloster;kombinerat;total;20
2021;sep;kulturenilund;verksamhet;vuxen;1005
2021;sep;kulturenilund;verksamhet;barn;829
2021;sep;kulturenilund;verksamhet;fri-vuxen;293
2021;sep;kulturenilund;verksamhet;konferens;170
2021;sep;kulturenilund;verksamhet;medlem;557
2021;sep;kulturenilund;verksamhet;pensionär;604
2021;sep;kulturenilund;verksamhet;rabatt;232
2021;sep;kulturenilund;verksamhet;student;336
2021;sep;kulturenilund;anläggning;total;10754
2021;sep;kulturensostarp;kombinerat;total;1879
2021;sep;livetsmuseum;kombinerat;total;687
2021;sep;hokeriet;kombinerat;total;330
2021;sep;tegnermuseet;kombinerat;total;0
2021;sep;bosjokloster;kombinerat;total;20
2021;okt;kulturenilund;verksamhet;vuxen;1662
2021;okt;kulturenilund;verksamhet;barn;1565
2021;okt;kulturenilund;verksamhet;fri-vuxen;1624
2021;okt;kulturenilund;verksamhet;konferens;266
2021;okt;kulturenilund;verksamhet;medlem;778
2021;okt;kulturenilund;verksamhet;pensionär;787
2021;okt;kulturenilund;verksamhet;rabatt;78
2021;okt;kulturenilund;verksamhet;student;375
2021;okt;kulturenilund;anläggning;total;14255
2021;okt;kulturensostarp;kombinerat;total;1598
2021;okt;livetsmuseum;kombinerat;total;1317
2021;okt;hokeriet;kombinerat;total;625
2021;okt;tegnermuseet;kombinerat;total;456
2021;okt;bosjokloster;kombinerat;total;20
2021;nov;kulturenilund;verksamhet;vuxen;4687
2021;nov;kulturenilund;verksamhet;barn;4130
2021;nov;kulturenilund;verksamhet;fri-vuxen;794
2021;nov;kulturenilund;verksamhet;konferens;194
2021;nov;kulturenilund;verksamhet;medlem;1917
2021;nov;kulturenilund;verksamhet;pensionär;1186
2021;nov;kulturenilund;verksamhet;rabatt;167
2021;nov;kulturenilund;verksamhet;student;1921
2021;nov;kulturenilund;anläggning;total;18170
2021;nov;kulturensostarp;kombinerat;total;1655
2021;nov;livetsmuseum;kombinerat;total;1557
2021;nov;hokeriet;kombinerat;total;555
2021;nov;tegnermuseet;kombinerat;total;0
2021;nov;bosjokloster;kombinerat;total;20
2021;dec;kulturenilund;verksamhet;vuxen;1314
2021;dec;kulturenilund;verksamhet;barn;924
2021;dec;kulturenilund;verksamhet;fri-vuxen;144
2021;dec;kulturenilund;verksamhet;konferens;89
2021;dec;kulturenilund;verksamhet;medlem;511
2021;dec;kulturenilund;verksamhet;pensionär;357
2021;dec;kulturenilund;verksamhet;rabatt;231
2021;dec;kulturenilund;verksamhet;student;347
2021;dec;kulturenilund;anläggning;total;8335
2021;dec;kulturensostarp;kombinerat;total;1494
2021;dec;livetsmuseum;kombinerat;total;851
2021;dec;hokeriet;kombinerat;total;431
2021;dec;tegnermuseet;kombinerat;total;43
2021;dec;bosjokloster;kombinerat;total;20
2022;jan;kulturenilund;verksamhet;vuxen;741
2022;jan;kulturenilund;verksamhet;barn;852
2022;jan;kulturenilund;verksamhet;fri-vuxen;73
2022;jan;kulturenilund;verksamhet;konferens;30
2022;jan;kulturenilund;verksamhet;medlem;394
2022;jan;kulturenilund;verksamhet;pensionär;202
2022;jan;kulturenilund;verksamhet;rabatt;14
2022;jan;kulturenilund;verksamhet;student;225
2022;jan;kulturenilund;anläggning;total;4022
2022;jan;kulturensostarp;kombinerat;total;329
2022;jan;livetsmuseum;kombinerat;total;482
2022;jan;hokeriet;kombinerat;total;0
2022;jan;tegnermuseet;kombinerat;total;0
2022;jan;bosjokloster;kombinerat;total;20
2022;feb;kulturenilund;verksamhet;vuxen;1967
2022;feb;kulturenilund;verksamhet;barn;3049
2022;feb;kulturenilund;verksamhet;fri-vuxen;215
2022;feb;kulturenilund;verksamhet;konferens;0
2022;feb;kulturenilund;verksamhet;medlem;628
2022;feb;kulturenilund;verksamhet;pensionär;536
2022;feb;kulturenilund;verksamhet;rabatt;86
2022;feb;kulturenilund;verksamhet;student;298
2022;feb;kulturenilund;anläggning;total;7853
2022;feb;kulturensostarp;kombinerat;total;626
2022;feb;livetsmuseum;kombinerat;total;811
2022;feb;hokeriet;kombinerat;total;0
2022;feb;tegnermuseet;kombinerat;total;0
2022;feb;bosjokloster;kombinerat;total;20
2022;mar;kulturenilund;verksamhet;vuxen;1716
2022;mar;kulturenilund;verksamhet;barn;1880
2022;mar;kulturenilund;verksamhet;fri-vuxen;202
2022;mar;kulturenilund;verksamhet;konferens;317
2022;mar;kulturenilund;verksamhet;medlem;713
2022;mar;kulturenilund;verksamhet;pensionär;516
2022;mar;kulturenilund;verksamhet;rabatt;94
2022;mar;kulturenilund;verksamhet;student;263
2022;mar;kulturenilund;anläggning;total;11345
2022;mar;kulturensostarp;kombinerat;total;795
2022;mar;livetsmuseum;kombinerat;total;818
2022;mar;hokeriet;kombinerat;total;0
2022;mar;tegnermuseet;kombinerat;total;0
2022;mar;bosjokloster;kombinerat;total;20
2022;apr;kulturenilund;verksamhet;vuxen;3115
2022;apr;kulturenilund;verksamhet;barn;2881
2022;apr;kulturenilund;verksamhet;fri-vuxen;216
2022;apr;kulturenilund;verksamhet;konferens;302
2022;apr;kulturenilund;verksamhet;medlem;962
2022;apr;kulturenilund;verksamhet;pensionär;667
2022;apr;kulturenilund;verksamhet;rabatt;226
2022;apr;kulturenilund;verksamhet;student;425
2022;apr;kulturenilund;anläggning;total;13977
2022;apr;kulturensostarp;kombinerat;total;1953
2022;apr;livetsmuseum;kombinerat;total;832
2022;apr;hokeriet;kombinerat;total;571
2022;apr;tegnermuseet;kombinerat;total;0
2022;apr;bosjokloster;kombinerat;total;20
2022;maj;kulturenilund;verksamhet;vuxen;1831
2022;maj;kulturenilund;verksamhet;barn;1681
2022;maj;kulturenilund;verksamhet;fri-vuxen;751
2022;maj;kulturenilund;verksamhet;konferens;485
2022;maj;kulturenilund;verksamhet;medlem;541
2022;maj;kulturenilund;verksamhet;pensionär;795
2022;maj;kulturenilund;verksamhet;rabatt;293
2022;maj;kulturenilund;verksamhet;student;373
2022;maj;kulturenilund;anläggning;total;17558
2022;maj;kulturensostarp;kombinerat;total;7418
2022;maj;livetsmuseum;kombinerat;total;836
2022;maj;hokeriet;kombinerat;total;611
2022;maj;tegnermuseet;kombinerat;total;0
2022;maj;bosjokloster;kombinerat;total;20
2022;jun;kulturenilund;verksamhet;vuxen;5246
2022;jun;kulturenilund;verksamhet;barn;3386
2022;jun;kulturenilund;verksamhet;fri-vuxen;1508
2022;jun;kulturenilund;verksamhet;konferens;491
2022;jun;kulturenilund;verksamhet;medlem;886
2022;jun;kulturenilund;verksamhet;pensionär;1184
2022;jun;kulturenilund;verksamhet;rabatt;264
2022;jun;kulturenilund;verksamhet;student;834
2022;jun;kulturenilund;anläggning;total;21231
2022;jun;kulturensostarp;kombinerat;total;4067
2022;jun;livetsmuseum;kombinerat;total;657
2022;jun;hokeriet;kombinerat;total;494
2022;jun;tegnermuseet;kombinerat;total;0
2022;jun;bosjokloster;kombinerat;total;20
2022;jul;kulturenilund;verksamhet;vuxen;5553
2022;jul;kulturenilund;verksamhet;barn;4840
2022;jul;kulturenilund;verksamhet;fri-vuxen;1854
2022;jul;kulturenilund;verksamhet;konferens;154
2022;jul;kulturenilund;verksamhet;medlem;979
2022;jul;kulturenilund;verksamhet;pensionär;1551
2022;jul;kulturenilund;verksamhet;rabatt;135
2022;jul;kulturenilund;verksamhet;student;681
2022;jul;kulturenilund;anläggning;total;21417
2022;jul;kulturensostarp;kombinerat;total;3906
2022;jul;livetsmuseum;kombinerat;total;0
2022;jul;hokeriet;kombinerat;total;1394
2022;jul;tegnermuseet;kombinerat;total;96
2022;jul;bosjokloster;kombinerat;total;20
2022;aug;kulturenilund;verksamhet;vuxen;3485
2022;aug;kulturenilund;verksamhet;barn;2625
2022;aug;kulturenilund;verksamhet;fri-vuxen;140
2022;aug;kulturenilund;verksamhet;konferens;254
2022;aug;kulturenilund;verksamhet;medlem;635
2022;aug;kulturenilund;verksamhet;pensionär;1053
2022;aug;kulturenilund;verksamhet;rabatt;237
2022;aug;kulturenilund;verksamhet;student;615
2022;aug;kulturenilund;anläggning;total;16838
2022;aug;kulturensostarp;kombinerat;total;3310
2022;aug;livetsmuseum;kombinerat;total;743
2022;aug;hokeriet;kombinerat;total;1465
2022;aug;tegnermuseet;kombinerat;total;45
2022;aug;bosjokloster;kombinerat;total;20
2022;sep;kulturenilund;verksamhet;vuxen;1387
2022;sep;kulturenilund;verksamhet;barn;1771
2022;sep;kulturenilund;verksamhet;fri-vuxen;2013
2022;sep;kulturenilund;verksamhet;konferens;643
2022;sep;kulturenilund;verksamhet;medlem;565
2022;sep;kulturenilund;verksamhet;pensionär;584
2022;sep;kulturenilund;verksamhet;rabatt;369
2022;sep;kulturenilund;verksamhet;student;376
2022;sep;kulturenilund;anläggning;total;13762
2022;sep;kulturensostarp;kombinerat;total;2685
2022;sep;livetsmuseum;kombinerat;total;1135
2022;sep;hokeriet;kombinerat;total;483
2022;sep;tegnermuseet;kombinerat;total;180
2022;sep;bosjokloster;kombinerat;total;20
2022;okt;kulturenilund;verksamhet;vuxen;2107
2022;okt;kulturenilund;verksamhet;barn;1618
2022;okt;kulturenilund;verksamhet;fri-vuxen;308
2022;okt;kulturenilund;verksamhet;konferens;770
2022;okt;kulturenilund;verksamhet;medlem;759
2022;okt;kulturenilund;verksamhet;pensionär;739
2022;okt;kulturenilund;verksamhet;rabatt;313
2022;okt;kulturenilund;verksamhet;student;408
2022;okt;kulturenilund;anläggning;total;10696
2022;okt;kulturensostarp;kombinerat;total;2340
2022;okt;livetsmuseum;kombinerat;total;1105
2022;okt;hokeriet;kombinerat;total;776
2022;okt;tegnermuseet;kombinerat;total;387
2022;okt;bosjokloster;kombinerat;total;20
2022;nov;kulturenilund;verksamhet;vuxen;4647
2022;nov;kulturenilund;verksamhet;barn;3997
2022;nov;kulturenilund;verksamhet;fri-vuxen;731
2022;nov;kulturenilund;verksamhet;konferens;570
2022;nov;kulturenilund;verksamhet;medlem;2204
2022;nov;kulturenilund;verksamhet;pensionär;1429
2022;nov;kulturenilund;verksamhet;rabatt;288
2022;nov;kulturenilund;verksamhet;student;1836
2022;nov;kulturenilund;anläggning;total;18992
2022;nov;kulturensostarp;kombinerat;total;1769
2022;nov;livetsmuseum;kombinerat;total;1792
2022;nov;hokeriet;kombinerat;total;590
2022;nov;tegnermuseet;kombinerat;total;17
2022;nov;bosjokloster;kombinerat;total;20
2022;dec;kulturenilund;verksamhet;vuxen;1910
2022;dec;kulturenilund;verksamhet;barn;1289
2022;dec;kulturenilund;verksamhet;fri-vuxen;150
2022;dec;kulturenilund;verksamhet;konferens;219
2022;dec;kulturenilund;verksamhet;medlem;637
2022;dec;kulturenilund;verksamhet;pensionär;575
2022;dec;kulturenilund;verksamhet;rabatt;386
2022;dec;kulturenilund;verksamhet;student;433
2022;dec;kulturenilund;anläggning;total;9409
2022;dec;kulturensostarp;kombinerat;total;1677
2022;dec;livetsmuseum;kombinerat;total;952
2022;dec;hokeriet;kombinerat;total;478
2022;dec;tegnermuseet;kombinerat;total;92
2022;dec;bosjokloster;kombinerat;total;20
2023;jan;kulturenilund;verksamhet;vuxen;1633
2023;jan;kulturenilund;verksamhet;barn;1516
2023;jan;kulturenilund;verksamhet;fri-vuxen;114
2023;jan;kulturenilund;verksamhet;konferens;60
2023;jan;kulturenilund;verksamhet;medlem;587
2023;jan;kulturenilund;verksamhet;pensionär;460
2023;jan;kulturenilund;verksamhet;rabatt;79
2023;jan;kulturenilund;verksamhet;student;339
2023;jan;kulturenilund;anläggning;total;5456
2023;jan;kulturensostarp;kombinerat;total;401
2023;jan;livetsmuseum;kombinerat;total;1254
2023;jan;hokeriet;kombinerat;total;221
2023;jan;tegnermuseet;kombinerat;total;0
2023;jan;bosjokloster;kombinerat;total;20
2023;feb;kulturenilund;verksamhet;vuxen;2362
2023;feb;kulturenilund;verksamhet;barn;1997
2023;feb;kulturenilund;verksamhet;fri-vuxen;135
2023;feb;kulturenilund;verksamhet;konferens;290
2023;feb;kulturenilund;verksamhet;medlem;735
2023;feb;kulturenilund;verksamhet;pensionär;396
2023;feb;kulturenilund;verksamhet;rabatt;87
2023;feb;kulturenilund;verksamhet;student;301
2023;feb;kulturenilund;anläggning;total;8628
2023;feb;kulturensostarp;kombinerat;total;498
2023;feb;livetsmuseum;kombinerat;total;2090
2023;feb;hokeriet;kombinerat;total;501
2023;feb;tegnermuseet;kombinerat;total;0
2023;feb;bosjokloster;kombinerat;total;20
2023;mar;kulturenilund;verksamhet;vuxen;918
2023;mar;kulturenilund;verksamhet;barn;497
2023;mar;kulturenilund;verksamhet;fri-vuxen;227
2023;mar;kulturenilund;verksamhet;konferens;122
2023;mar;kulturenilund;verksamhet;medlem;450
2023;mar;kulturenilund;verksamhet;pensionär;319
2023;mar;kulturenilund;verksamhet;rabatt;227
2023;mar;kulturenilund;verksamhet;student;309
2023;mar;kulturenilund;anläggning;total;6932
2023;mar;kulturensostarp;kombinerat;total;1094
2023;mar;livetsmuseum;kombinerat;total;1757
2023;mar;hokeriet;kombinerat;total;547
2023;mar;tegnermuseet;kombinerat;total;0
2023;mar;bosjokloster;kombinerat;total;20
2023;apr;kulturenilund;verksamhet;vuxen;2338
2023;apr;kulturenilund;verksamhet;barn;2088
2023;apr;kulturenilund;verksamhet;fri-vuxen;408
2023;apr;kulturenilund;verksamhet;konferens;625
2023;apr;kulturenilund;verksamhet;medlem;1130
2023;apr;kulturenilund;verksamhet;pensionär;754
2023;apr;kulturenilund;verksamhet;rabatt;441
2023;apr;kulturenilund;verksamhet;student;499
2023;apr;kulturenilund;anläggning;total;12127
2023;apr;kulturensostarp;kombinerat;total;1689
2023;apr;livetsmuseum;kombinerat;total;1703
2023;apr;hokeriet;kombinerat;total;617
2023;apr;tegnermuseet;kombinerat;total;0
2023;apr;bosjokloster;kombinerat;total;20
2023;maj;kulturenilund;verksamhet;vuxen;1740
2023;maj;kulturenilund;verksamhet;barn;734
2023;maj;kulturenilund;verksamhet;fri-vuxen;291
2023;maj;kulturenilund;verksamhet;konferens;591
2023;maj;kulturenilund;verksamhet;medlem;503
2023;maj;kulturenilund;verksamhet;pensionär;962
2023;maj;kulturenilund;verksamhet;rabatt;305
2023;maj;kulturenilund;verksamhet;student;499
2023;maj;kulturenilund;anläggning;total;14023
2023;maj;kulturensostarp;kombinerat;total;3015
2023;maj;livetsmuseum;kombinerat;total;1178
2023;maj;hokeriet;kombinerat;total;521
2023;maj;tegnermuseet;kombinerat;total;0
2023;maj;bosjokloster;kombinerat;total;20
2023;jun;kulturenilund;verksamhet;vuxen;3314
2023;jun;kulturenilund;verksamhet;barn;2910
2023;jun;kulturenilund;verksamhet;fri-vuxen;2427
2023;jun;kulturenilund;verksamhet;konferens;651
2023;jun;kulturenilund;verksamhet;medlem;964
2023;jun;kulturenilund;verksamhet;pensionär;1314
2023;jun;kulturenilund;verksamhet;rabatt;294
2023;jun;kulturenilund;verksamhet;student;989
2023;jun;kulturenilund;anläggning;total;18739
2023;jun;kulturensostarp;kombinerat;total;2012
2023;jun;livetsmuseum;kombinerat;total;851
2023;jun;hokeriet;kombinerat;total;741
2023;jun;tegnermuseet;kombinerat;total;0
2023;jun;bosjokloster;kombinerat;total;20
2023;jul;kulturenilund;verksamhet;vuxen;5659
2023;jul;kulturenilund;verksamhet;barn;4610
2023;jul;kulturenilund;verksamhet;fri-vuxen;430
2023;jul;kulturenilund;verksamhet;konferens;265
2023;jul;kulturenilund;verksamhet;medlem;1416
2023;jul;kulturenilund;verksamhet;pensionär;1926
2023;jul;kulturenilund;verksamhet;rabatt;296
2023;jul;kulturenilund;verksamhet;student;647
2023;jul;kulturenilund;anläggning;total;23140
2023;jul;kulturensostarp;kombinerat;total;2250
2023;jul;livetsmuseum;kombinerat;total;0
2023;jul;hokeriet;kombinerat;total;1012
2023;jul;tegnermuseet;kombinerat;total;131
2023;jul;bosjokloster;kombinerat;total;20
2023;aug;kulturenilund;verksamhet;vuxen;4089
2023;aug;kulturenilund;verksamhet;barn;2765
2023;aug;kulturenilund;verksamhet;fri-vuxen;156
2023;aug;kulturenilund;verksamhet;konferens;564
2023;aug;kulturenilund;verksamhet;medlem;879
2023;aug;kulturenilund;verksamhet;pensionär;1511
2023;aug;kulturenilund;verksamhet;rabatt;297
2023;aug;kulturenilund;verksamhet;student;627
2023;aug;kulturenilund;anläggning;total;18730
2023;aug;kulturensostarp;kombinerat;total;1554
2023;aug;livetsmuseum;kombinerat;total;2051
2023;aug;hokeriet;kombinerat;total;978
2023;aug;tegnermuseet;kombinerat;total;89
2023;aug;bosjokloster;kombinerat;total;20
2023;sep;kulturenilund;verksamhet;vuxen;1724
2023;sep;kulturenilund;verksamhet;barn;1988
2023;sep;kulturenilund;verksamhet;fri-vuxen;2221
2023;sep;kulturenilund;verksamhet;konferens;413
2023;sep;kulturenilund;verksamhet;medlem;866
2023;sep;kulturenilund;verksamhet;pensionär;873
2023;sep;kulturenilund;verksamhet;rabatt;483
2023;sep;kulturenilund;verksamhet;student;399
2023;sep;kulturenilund;anläggning;total;15068
2023;sep;kulturensostarp;kombinerat;total;949
2023;sep;livetsmuseum;kombinerat;total;1671
2023;sep;hokeriet;kombinerat;total;472
2023;sep;tegnermuseet;kombinerat;total;120
2023;sep;bosjokloster;kombinerat;total;20
2023;okt;kulturenilund;verksamhet;vuxen;1568
2023;okt;kulturenilund;verksamhet;barn;1182
2023;okt;kulturenilund;verksamhet;fri-vuxen;126
2023;okt;kulturenilund;verksamhet;konferens;648
2023;okt;kulturenilund;verksamhet;medlem;772
2023;okt;kulturenilund;verksamhet;pensionär;878
2023;okt;kulturenilund;verksamhet;rabatt;256
2023;okt;kulturenilund;verksamhet;student;325
2023;okt;kulturenilund;anläggning;total;7649
2023;okt;kulturensostarp;kombinerat;total;799
2023;okt;livetsmuseum;kombinerat;total;1751
2023;okt;hokeriet;kombinerat;total;480
2023;okt;tegnermuseet;kombinerat;total;233
2023;okt;bosjokloster;kombinerat;total;20
2023;nov;kulturenilund;verksamhet;vuxen;1323
2023;nov;kulturenilund;verksamhet;barn;1337
2023;nov;kulturenilund;verksamhet;fri-vuxen;173
2023;nov;kulturenilund;verksamhet;konferens;239
2023;nov;kulturenilund;verksamhet;medlem;599
2023;nov;kulturenilund;verksamhet;pensionär;769
2023;nov;kulturenilund;verksamhet;rabatt;196
2023;nov;kulturenilund;verksamhet;student;327
2023;nov;kulturenilund;anläggning;total;10092
2023;nov;kulturensostarp;kombinerat;total;441
2023;nov;livetsmuseum;kombinerat;total;1867
2023;nov;hokeriet;kombinerat;total;357
2023;nov;tegnermuseet;kombinerat;total;0
2023;nov;bosjokloster;kombinerat;total;20
2023;dec;kulturenilund;verksamhet;vuxen;4085
2023;dec;kulturenilund;verksamhet;barn;2657
2023;dec;kulturenilund;verksamhet;fri-vuxen;786
2023;dec;kulturenilund;verksamhet;konferens;58
2023;dec;kulturenilund;verksamhet;medlem;2336
2023;dec;kulturenilund;verksamhet;pensionär;1199
2023;dec;kulturenilund;verksamhet;rabatt;229
2023;dec;kulturenilund;verksamhet;student;1544
2023;dec;kulturenilund;anläggning;total;15339
2023;dec;kulturensostarp;kombinerat;total;302
2023;dec;livetsmuseum;kombinerat;total;1007
2023;dec;hokeriet;kombinerat;total;842
2023;dec;tegnermuseet;kombinerat;total;60
2023;dec;bosjokloster;kombinerat;total;20
2024;jan;kulturenilund;verksamhet;vuxen;982
2024;jan;kulturenilund;verksamhet;barn;520
2024;jan;kulturenilund;verksamhet;fri-vuxen;188
2024;jan;kulturenilund;verksamhet;konferens;0
2024;jan;kulturenilund;verksamhet;medlem;515
2024;jan;kulturenilund;verksamhet;pensionär;592
2024;jan;kulturenilund;verksamhet;rabatt;175
2024;jan;kulturenilund;verksamhet;student;238
2024;jan;kulturenilund;anläggning;total;4926
2024;jan;kulturensostarp;kombinerat;total;295
2024;jan;livetsmuseum;kombinerat;total;1386
2024;jan;hokeriet;kombinerat;total;156
2024;jan;tegnermuseet;kombinerat;total;0
2024;jan;bosjokloster;kombinerat;total;20
2024;feb;kulturenilund;verksamhet;vuxen;1597
2024;feb;kulturenilund;verksamhet;barn;2556
2024;feb;kulturenilund;verksamhet;fri-vuxen;211
2024;feb;kulturenilund;verksamhet;konferens;288
2024;feb;kulturenilund;verksamhet;medlem;1011
2024;feb;kulturenilund;verksamhet;pensionär;621
2024;feb;kulturenilund;verksamhet;rabatt;165
2024;feb;kulturenilund;verksamhet;student;283
2024;feb;kulturenilund;anläggning;total;8506
2024;feb;kulturensostarp;kombinerat;total;531
2024;feb;livetsmuseum;kombinerat;total;1789
2024;feb;hokeriet;kombinerat;total;418
2024;feb;tegnermuseet;kombinerat;total;0
2024;feb;bosjokloster;kombinerat;total;20
2024;mar;kulturenilund;verksamhet;vuxen;2262
2024;mar;kulturenilund;verksamhet;barn;3125
2024;mar;kulturenilund;verksamhet;fri-vuxen;221
2024;mar;kulturenilund;verksamhet;konferens;124
2024;mar;kulturenilund;verksamhet;medlem;1400
2024;mar;kulturenilund;verksamhet;pensionär;776
2024;mar;kulturenilund;verksamhet;rabatt;175
2024;mar;kulturenilund;verksamhet;student;421
2024;mar;kulturenilund;anläggning;total;13306
2024;mar;kulturensostarp;kombinerat;total;1135
2024;mar;livetsmuseum;kombinerat;total;1407
2024;mar;hokeriet;kombinerat;total;528
2024;mar;tegnermuseet;kombinerat;total;0
2024;mar;bosjokloster;kombinerat;total;20
2024;apr;kulturenilund;verksamhet;vuxen;1669
2024;apr;kulturenilund;verksamhet;barn;1409
2024;apr;kulturenilund;verksamhet;fri-vuxen;134
2024;apr;kulturenilund;verksamhet;konferens;410
2024;apr;kulturenilund;verksamhet;medlem;811
2024;apr;kulturenilund;verksamhet;pensionär;715
2024;apr;kulturenilund;verksamhet;rabatt;350
2024;apr;kulturenilund;verksamhet;student;352
2024;apr;kulturenilund;anläggning;total;10368
2024;apr;kulturensostarp;kombinerat;total;1820
2024;apr;livetsmuseum;kombinerat;total;1170
2024;apr;hokeriet;kombinerat;total;413
2024;apr;tegnermuseet;kombinerat;total;27
2024;apr;bosjokloster;kombinerat;total;20
2024;maj;kulturenilund;verksamhet;vuxen;2743
2024;maj;kulturenilund;verksamhet;barn;1993
2024;maj;kulturenilund;verksamhet;fri-vuxen;484
2024;maj;kulturenilund;verksamhet;konferens;554
2024;maj;kulturenilund;verksamhet;medlem;1003
2024;maj;kulturenilund;verksamhet;pensionär;1089
2024;maj;kulturenilund;verksamhet;rabatt;474
2024;maj;kulturenilund;verksamhet;student;347
2024;maj;kulturenilund;anläggning;total;15117
2024;maj;kulturensostarp;kombinerat;total;3316
2024;maj;livetsmuseum;kombinerat;total;1070
2024;maj;hokeriet;kombinerat;total;277
2024;maj;tegnermuseet;kombinerat;total;0
2024;maj;bosjokloster;kombinerat;total;20
2024;jun;kulturenilund;verksamhet;vuxen;3938
2024;jun;kulturenilund;verksamhet;barn;4421
2024;jun;kulturenilund;verksamhet;fri-vuxen;3356
2024;jun;kulturenilund;verksamhet;konferens;254
2024;jun;kulturenilund;verksamhet;medlem;1346
2024;jun;kulturenilund;verksamhet;pensionär;1506
2024;jun;kulturenilund;verksamhet;rabatt;237
2024;jun;kulturenilund;verksamhet;student;840
2024;jun;kulturenilund;anläggning;total;20254
2024;jun;kulturensostarp;kombinerat;total;2213
2024;jun;livetsmuseum;kombinerat;total;806
2024;jun;hokeriet;kombinerat;total;762
2024;jun;tegnermuseet;kombinerat;total;0
2024;jun;bosjokloster;kombinerat;total;20
2024;jul;kulturenilund;verksamhet;vuxen;6077
2024;jul;kulturenilund;verksamhet;barn;4923
2024;jul;kulturenilund;verksamhet;fri-vuxen;250
2024;jul;kulturenilund;verksamhet;konferens;20
2024;jul;kulturenilund;verksamhet;medlem;1216
2024;jul;kulturenilund;verksamhet;pensionär;1869
2024;jul;kulturenilund;verksamhet;rabatt;260
2024;jul;kulturenilund;verksamhet;student;577
2024;jul;kulturenilund;anläggning;total;22410
2024;jul;kulturensostarp;kombinerat;total;3780
2024;jul;livetsmuseum;kombinerat;total;194
2024;jul;hokeriet;kombinerat;total;1103
2024;jul;tegnermuseet;kombinerat;total;51
2024;jul;bosjokloster;kombinerat;total;20
2024;aug;kulturenilund;verksamhet;vuxen;4336
2024;aug;kulturenilund;verksamhet;barn;3032
2024;aug;kulturenilund;verksamhet;fri-vuxen;181
2024;aug;kulturenilund;verksamhet;konferens;249
2024;aug;kulturenilund;verksamhet;medlem;968
2024;aug;kulturenilund;verksamhet;pensionär;1373
2024;aug;kulturenilund;verksamhet;rabatt;259
2024;aug;kulturenilund;verksamhet;student;571
2024;aug;kulturenilund;anläggning;total;18902
2024;aug;kulturensostarp;kombinerat;total;3763
2024;aug;livetsmuseum;kombinerat;total;1367
2024;aug;hokeriet;kombinerat;total;1139
2024;aug;tegnermuseet;kombinerat;total;32
2024;aug;bosjokloster;kombinerat;total;20
2024;sep;kulturenilund;verksamhet;vuxen;1513
2024;sep;kulturenilund;verksamhet;barn;2046
